Data,À vista R$,À vista US$
16/06/2000,156.46,86.73
19/06/2000,153.27,84.91
20/06/2000,150.12,83.35
21/06/2000,144.18,79.57
23/06/2000,152.4,83.46
26/06/2000,150.48,82.5
27/06/2000,150.41,82.51
28/06/2000,149.24,81.95
29/06/2000,147.18,81.27
30/06/2000,140.21,77.55
03/07/2000,138.21,76.19
04/07/2000,138.44,76.49
05/07/2000,140.59,77.93
06/07/2000,134.22,74.53
07/07/2000,130.22,72.34
10/07/2000,139.35,77.55
11/07/2000,151.16,83.79
12/07/2000,151.38,83.96
13/07/2000,170.8,94.26
14/07/2000,147.1,81.5
17/07/2000,168.06,93.52
18/07/2000,195.57,108.83
19/07/2000,182.33,101.01
20/07/2000,155.06,86.29
21/07/2000,160.12,89.11
24/07/2000,138.95,77.54
25/07/2000,139.75,78.03
26/07/2000,141.54,79.07
27/07/2000,142.53,80.07
28/07/2000,143.76,80.5
31/07/2000,141,79.04
01/08/2000,141.94,79.34
02/08/2000,142.9,79.57
03/08/2000,143.37,79.87
04/08/2000,143.24,79.93
07/08/2000,143.07,79.62
08/08/2000,142.25,79.29
09/08/2000,133.35,74.17
10/08/2000,135.85,75.64
11/08/2000,139.22,77.26
14/08/2000,134.21,74.31
15/08/2000,135.3,75
16/08/2000,133.83,73.81
17/08/2000,137.32,75.95
18/08/2000,138,75.91
21/08/2000,138.21,75.85
22/08/2000,138.99,76.49
23/08/2000,135.13,74.12
24/08/2000,139.97,76.91
25/08/2000,139.48,76.47
28/08/2000,133.76,73.01
29/08/2000,134.43,73.54
30/08/2000,132.91,72.87
31/08/2000,133.43,73.11
01/09/2000,134.87,73.9
04/09/2000,132.57,72.56
05/09/2000,130.6,71.6
06/09/2000,134.77,74.01
08/09/2000,137.64,75.67
11/09/2000,138.68,76.11
12/09/2000,139.54,76.25
13/09/2000,142.84,78.01
14/09/2000,137.92,75.04
15/09/2000,137.65,74.57
18/09/2000,140.78,75.77
19/09/2000,141.17,76.18
20/09/2000,135.08,72.74
21/09/2000,134,72.28
22/09/2000,134.36,72.75
25/09/2000,136.26,73.78
26/09/2000,141.13,76.25
27/09/2000,135.57,73.24
28/09/2000,138.33,75.02
29/09/2000,143.07,77.54
02/10/2000,135.41,73.11
03/10/2000,137.08,74.02
04/10/2000,138.37,74.63
05/10/2000,138.02,74.65
06/10/2000,139.62,75.22
09/10/2000,140.31,75.68
10/10/2000,140.95,75.95
11/10/2000,145.23,78.12
13/10/2000,143.04,76.37
16/10/2000,153.39,82.07
17/10/2000,157.93,84.32
18/10/2000,157.62,84.07
19/10/2000,154.03,82.06
20/10/2000,151.56,80.32
23/10/2000,142.05,74.92
24/10/2000,143.39,75.03
25/10/2000,142.57,74.1
26/10/2000,139.52,72.03
27/10/2000,140.78,73.48
30/10/2000,137.91,71.94
31/10/2000,140.54,73.93
01/11/2000,141.87,73.93
03/11/2000,142.19,73.18
06/11/2000,144.51,74.6
07/11/2000,144.13,73.76
08/11/2000,145.4,73.92
09/11/2000,145.6,74.09
10/11/2000,146.01,74.99
13/11/2000,142.12,72.77
14/11/2000,142.71,73.07
16/11/2000,140.62,72.07
17/11/2000,141.47,71.92
20/11/2000,142.65,74.41
21/11/2000,138.9,72.34
22/11/2000,138.22,71.54
23/11/2000,138.89,71.11
24/11/2000,138.67,70.82
27/11/2000,138.94,70.49
28/11/2000,140.94,71.62
29/11/2000,142.13,72.66
30/11/2000,136.98,69.15
01/12/2000,137.25,69.57
04/12/2000,135.89,68.67
05/12/2000,134.34,68.58
06/12/2000,135.35,68.5
07/12/2000,136.78,69.26
08/12/2000,131.04,66.55
11/12/2000,132.1,67.13
12/12/2000,132.56,67.29
13/12/2000,131.07,67.01
14/12/2000,124.96,63.62
15/12/2000,124.42,63.32
18/12/2000,123.06,62.91
19/12/2000,120.95,61.93
20/12/2000,120.17,61.34
21/12/2000,122.84,62.87
22/12/2000,120.42,61.47
26/12/2000,124.28,63.37
27/12/2000,123.57,63.01
28/12/2000,124.5,63.78
02/01/2001,119.92,61.78
03/01/2001,119.18,61.69
04/01/2001,121.26,62.47
05/01/2001,121.92,62.36
08/01/2001,121.48,62.26
09/01/2001,122.32,62.92
10/01/2001,122.4,62.93
11/01/2001,123.34,63.06
12/01/2001,126.12,64.71
15/01/2001,130.98,67.24
16/01/2001,131.51,67.34
17/01/2001,133.54,68.27
18/01/2001,127.28,65.07
19/01/2001,133.45,68.15
22/01/2001,138.54,70.79
23/01/2001,136.76,69.77
24/01/2001,137.66,69.84
25/01/2001,129.84,65.78
26/01/2001,130.04,65.81
29/01/2001,128.25,64.94
30/01/2001,124.65,63.37
31/01/2001,124.77,63.21
01/02/2001,126.69,63.69
02/02/2001,125.23,62.93
05/02/2001,125,62.37
06/02/2001,125.67,62.8
07/02/2001,124.84,62.23
08/02/2001,125.18,62.84
09/02/2001,126.93,64.07
12/02/2001,127.2,64.14
13/02/2001,128.3,64.57
14/02/2001,128.49,64.6
15/02/2001,127.71,64.24
16/02/2001,123.47,61.86
19/02/2001,124.03,61.95
20/02/2001,128.28,63.79
21/02/2001,128.67,62.89
22/02/2001,129.8,63.5
23/02/2001,130.99,64.27
28/02/2001,130.4,63.73
01/03/2001,128.77,63.03
02/03/2001,129.33,63.77
05/03/2001,129.04,63.82
06/03/2001,130.9,64.33
07/03/2001,131.08,64.19
08/03/2001,128.81,62.74
09/03/2001,124.85,61.02
12/03/2001,125.31,60.89
13/03/2001,124.77,60.48
14/03/2001,124.94,60.19
15/03/2001,121.51,57.94
16/03/2001,121.36,57.03
19/03/2001,122.85,58.03
20/03/2001,123.97,59.49
21/03/2001,122.91,57.87
22/03/2001,122.41,56.59
23/03/2001,123.09,56.62
26/03/2001,125.18,58.63
27/03/2001,122.99,57.85
28/03/2001,123.36,58
29/03/2001,123.35,57.32
30/03/2001,122.95,57.11
02/04/2001,121.56,56.1
03/04/2001,120.68,55.43
04/04/2001,119.74,55.05
05/04/2001,118.98,55.24
06/04/2001,117.7,54.34
09/04/2001,117.6,54.47
10/04/2001,116,54.23
11/04/2001,115.49,53.59
12/04/2001,115.42,53.56
16/04/2001,114.27,52.01
17/04/2001,112.64,51.22
18/04/2001,114.93,52.65
19/04/2001,113.91,52.01
20/04/2001,113.2,49.89
23/04/2001,121.4,53.69
24/04/2001,114.89,50.75
25/04/2001,114.82,50.07
26/04/2001,114.98,51.31
27/04/2001,121.74,55.29
30/04/2001,120.68,54.83
02/05/2001,123.64,55.24
03/05/2001,128.33,57.94
04/05/2001,127.15,57.48
07/05/2001,131.17,59.19
08/05/2001,132.1,58.76
09/05/2001,132.07,58.36
10/05/2001,133.12,58.9
11/05/2001,133.3,58.31
14/05/2001,127.64,55.18
15/05/2001,130.79,55.92
16/05/2001,133.42,57.53
17/05/2001,133.35,57.88
18/05/2001,136.53,59.23
21/05/2001,132.58,57.15
22/05/2001,132.76,57.15
23/05/2001,131.81,56.19
24/05/2001,131.57,56.01
25/05/2001,127.41,54.92
28/05/2001,126.68,54.27
29/05/2001,127.58,54.34
30/05/2001,127.87,54.48
31/05/2001,124.46,52.41
01/06/2001,126.62,53.27
04/06/2001,127.2,53.4
05/06/2001,128.6,53.81
06/06/2001,126.58,53.01
07/06/2001,126.17,53.3
08/06/2001,127.41,54.01
11/06/2001,124.36,52.27
12/06/2001,126,52.39
13/06/2001,126.63,52.28
15/06/2001,128.38,53.05
18/06/2001,134.98,54.98
19/06/2001,127.2,51.31
20/06/2001,126.11,51.08
21/06/2001,127.47,53.54
22/06/2001,121.79,52.68
25/06/2001,119.91,52.13
26/06/2001,120.23,51.67
27/06/2001,120.33,52.16
28/06/2001,119.69,52.04
29/06/2001,118.92,51.48
02/07/2001,115.53,49.54
03/07/2001,116.29,49.44
04/07/2001,117.13,48.36
05/07/2001,116.75,47.27
06/07/2001,118.65,47.08
10/07/2001,117.59,47.22
11/07/2001,117.71,46.27
12/07/2001,117.74,46.44
13/07/2001,117.57,46.02
16/07/2001,119.63,46.33
17/07/2001,118.59,47.44
18/07/2001,119.75,48.62
19/07/2001,118.56,47.25
20/07/2001,118.15,48.18
23/07/2001,116.54,48.26
24/07/2001,119.25,48.26
25/07/2001,115.83,46.56
26/07/2001,114.96,46.35
27/07/2001,113.96,46.33
30/07/2001,113.2,46.87
31/07/2001,113.49,45.99
01/08/2001,113.09,45.33
02/08/2001,112.11,44.97
03/08/2001,112.15,44.77
06/08/2001,110.92,45.05
07/08/2001,110.68,44.56
08/08/2001,110.86,44.9
09/08/2001,110.97,44.98
10/08/2001,107.2,43.5
13/08/2001,110.47,44.21
14/08/2001,110.98,44.11
15/08/2001,111.78,44.85
16/08/2001,112.6,45
17/08/2001,121.46,48.2
20/08/2001,113.97,45.24
21/08/2001,114.43,44.88
22/08/2001,115.99,45.97
23/08/2001,119.26,47.14
24/08/2001,116.65,45.78
27/08/2001,116.8,45.62
28/08/2001,117.16,45.79
29/08/2001,118.45,46.52
30/08/2001,115.45,45.6
31/08/2001,116.29,45.34
03/09/2001,114.56,44.64
04/09/2001,111.41,43.57
05/09/2001,112.31,43.57
06/09/2001,112.37,43.49
10/09/2001,112.46,43.14
11/09/2001,112.35,42.24
12/09/2001,111.89,41.66
13/09/2001,112.57,42.32
14/09/2001,113.43,42.45
17/09/2001,111.53,41.8
18/09/2001,111.89,41.53
19/09/2001,111.79,41.25
20/09/2001,111.24,40.33
21/09/2001,112.12,39.55
24/09/2001,112.34,41.3
25/09/2001,111.59,41.1
26/09/2001,112.43,41.06
27/09/2001,111.62,41.73
28/09/2001,107.57,40.29
01/10/2001,104.74,39.1
02/10/2001,103.31,38.16
03/10/2001,101.97,37.48
04/10/2001,102.78,37.55
05/10/2001,104.5,37.62
08/10/2001,103.32,37.29
09/10/2001,104.08,37.41
10/10/2001,104.02,37.52
11/10/2001,103.01,37.03
15/10/2001,102.39,36.92
16/10/2001,102.4,37.72
17/10/2001,103.3,37.93
18/10/2001,107.67,39.01
19/10/2001,103.55,37.86
22/10/2001,102.12,37.5
23/10/2001,104.11,38.13
24/10/2001,104.35,37.8
25/10/2001,107.82,39.71
26/10/2001,104.95,38.48
29/10/2001,106.45,39.08
30/10/2001,106.57,39.14
31/10/2001,109.13,40.43
01/11/2001,110.78,41.41
05/11/2001,111.67,42.98
06/11/2001,114.22,43.76
07/11/2001,113.1,44.14
08/11/2001,110.39,43.07
09/11/2001,108.49,42.73
12/11/2001,107.93,42.29
13/11/2001,107.9,42.78
14/11/2001,112.88,44.35
16/11/2001,113.74,44.99
19/11/2001,111.66,44.31
20/11/2001,111.15,43.5
21/11/2001,112.63,44.27
22/11/2001,112.86,44.54
23/11/2001,112.95,45.11
26/11/2001,113.38,45.72
27/11/2001,108.81,44.02
28/11/2001,108.64,43.75
29/11/2001,109.16,42.98
30/11/2001,109.46,43.85
03/12/2001,107.3,43.74
04/12/2001,106.96,43.89
05/12/2001,106.96,43.91
06/12/2001,107.21,44.3
07/12/2001,106.38,44.46
10/12/2001,105,45.03
11/12/2001,105.84,44.47
12/12/2001,106.22,44.8
13/12/2001,106.4,44.82
14/12/2001,106.07,44.62
17/12/2001,103.95,44.12
18/12/2001,103.51,44.52
19/12/2001,102.04,44.46
20/12/2001,105.11,45.03
21/12/2001,103.68,44.34
26/12/2001,101.48,43.7
27/12/2001,103.63,44.48
28/12/2001,102.68,44.33
02/01/2002,104.77,45.47
03/01/2002,105.95,46.16
04/01/2002,106.5,45.67
07/01/2002,106.98,45.91
08/01/2002,108.4,45.66
09/01/2002,112.45,47.35
10/01/2002,113.72,46.95
11/01/2002,109.89,45.75
14/01/2002,111.4,46.49
15/01/2002,112.14,47.23
16/01/2002,111.55,47.11
17/01/2002,111.51,46.83
18/01/2002,109.69,46.36
21/01/2002,108.79,45.83
22/01/2002,109.63,46.04
23/01/2002,110.96,46.53
24/01/2002,112.22,46.8
25/01/2002,110.9,45.96
28/01/2002,110.49,45.56
29/01/2002,110.92,45.5
30/01/2002,110.92,45.61
31/01/2002,110.51,45.78
01/02/2002,110.72,45.81
04/02/2002,110.56,45.58
05/02/2002,110.05,45.42
06/02/2002,110.31,45.28
07/02/2002,111.24,45.16
08/02/2002,111.41,45.29
13/02/2002,110,45.63
14/02/2002,111.08,45.69
15/02/2002,111.28,45.83
18/02/2002,110.45,45.51
19/02/2002,111.67,46.07
20/02/2002,113.18,46.58
21/02/2002,114.61,47.32
22/02/2002,112.63,46.39
25/02/2002,109.47,45.42
26/02/2002,109.13,45.59
27/02/2002,108.72,45.59
28/02/2002,108.63,46.28
01/03/2002,109.07,46.51
04/03/2002,108.69,46.75
05/03/2002,111.29,47.72
06/03/2002,112.76,47.62
07/03/2002,111.71,47.08
08/03/2002,113.12,48.12
11/03/2002,119.41,50.64
12/03/2002,121.54,52.14
13/03/2002,118.65,50.51
14/03/2002,118.24,50.42
15/03/2002,118.43,50.2
18/03/2002,112.47,48.04
19/03/2002,114.76,48.98
20/03/2002,119.83,51.1
21/03/2002,117.72,50.22
22/03/2002,118.76,50.54
25/03/2002,118.78,50.23
26/03/2002,119.9,51.11
27/03/2002,121.04,51.62
28/03/2002,122.06,52.5
01/04/2002,123.12,53.44
02/04/2002,126.95,55.22
03/04/2002,126.41,54.7
04/04/2002,122.49,53.21
05/04/2002,118.77,52.09
08/04/2002,117.11,51.07
09/04/2002,121.02,53.08
10/04/2002,120.29,53.06
11/04/2002,119.49,52.32
12/04/2002,115.91,50.31
15/04/2002,116.7,50.26
16/04/2002,115.36,49.7
17/04/2002,114.76,49.38
18/04/2002,119.87,51.49
19/04/2002,115.56,49.7
22/04/2002,116.93,49.93
23/04/2002,118.22,50.07
24/04/2002,115.84,49.13
25/04/2002,112.23,47.47
26/04/2002,111.82,47.14
29/04/2002,110.67,46.81
30/04/2002,111.17,47.07
02/05/2002,108.54,45.28
03/05/2002,107.74,44.73
06/05/2002,109.25,45.13
07/05/2002,109.34,44.9
08/05/2002,108.93,44.66
09/05/2002,106.41,43.03
10/05/2002,106.33,43.08
13/05/2002,105.67,41.91
14/05/2002,106.56,42.29
15/05/2002,105.67,42.17
16/05/2002,107.64,43.63
17/05/2002,106.74,43.11
20/05/2002,107.35,43.22
21/05/2002,109.15,43.96
22/05/2002,107.38,42.53
23/05/2002,107.32,42.44
24/05/2002,107,42.45
27/05/2002,107.28,42.44
28/05/2002,107.19,42.4
29/05/2002,108.23,43.05
31/05/2002,108.56,43.15
03/06/2002,107.55,42.41
04/06/2002,108.26,41.69
05/06/2002,107.86,41.34
06/06/2002,108.95,40.96
07/06/2002,107.25,40.03
10/06/2002,108,40.97
11/06/2002,109.32,40.31
12/06/2002,109.87,39.31
13/06/2002,106.3,39.23
14/06/2002,105.44,38.82
17/06/2002,104.71,39.32
18/06/2002,104.82,38.62
19/06/2002,104.84,38.73
20/06/2002,105.76,38.22
21/06/2002,105.5,37.81
24/06/2002,104.88,37.73
25/06/2002,105.01,37.17
26/06/2002,104.81,36.37
27/06/2002,104.09,36.46
28/06/2002,104.25,36.54
01/07/2002,103.84,35.86
02/07/2002,107.29,37.1
03/07/2002,103.2,36.02
04/07/2002,102.99,36.15
05/07/2002,103.64,36.11
08/07/2002,103.36,36.13
10/07/2002,106.09,37.21
11/07/2002,110.65,39.63
12/07/2002,105.61,37.57
15/07/2002,104.81,36.75
16/07/2002,105.79,36.84
17/07/2002,106.12,36.63
18/07/2002,102.84,36.07
19/07/2002,102.94,35.87
22/07/2002,102.59,35.34
23/07/2002,104.15,35.67
24/07/2002,102.18,34.69
25/07/2002,104.31,34.83
26/07/2002,103.72,34.42
29/07/2002,104.81,32.91
30/07/2002,105.12,31.86
31/07/2002,107.29,30.92
01/08/2002,106.56,33.72
02/08/2002,106.93,35.52
05/08/2002,105.52,33.34
06/08/2002,107.26,34.43
07/08/2002,106.11,35.14
08/08/2002,106.2,36.43
09/08/2002,106.46,35.14
12/08/2002,108.93,34.53
13/08/2002,110.4,34.88
14/08/2002,110.94,34.62
15/08/2002,109.57,34.13
16/08/2002,109.94,35.18
19/08/2002,108.65,34.99
20/08/2002,108.32,34.94
21/08/2002,108.6,35.2
22/08/2002,111.21,35.36
23/08/2002,111.39,35.78
26/08/2002,109.31,35.38
27/08/2002,109.78,35.02
28/08/2002,113.58,36.4
29/08/2002,114.38,37.2
30/08/2002,112.65,37.42
02/09/2002,113.16,36.96
03/09/2002,120.04,38.72
04/09/2002,125.68,40.35
05/09/2002,124.37,39.46
06/09/2002,126.05,39.89
09/09/2002,136.47,43.96
10/09/2002,133.77,42.63
11/09/2002,134.23,43.22
12/09/2002,140.9,45.07
13/09/2002,142.94,45.23
16/09/2002,148.8,46.27
17/09/2002,148.39,45.66
18/09/2002,145.91,43.49
19/09/2002,142.47,41.3
20/09/2002,135.58,39.82
23/09/2002,133.75,37.41
24/09/2002,137.54,36.39
25/09/2002,140.08,38.22
26/09/2002,141.46,37.62
27/09/2002,143.98,37.16
30/09/2002,141.31,37.58
01/10/2002,145.24,40.23
02/10/2002,146.71,40.08
03/10/2002,146.72,39.71
04/10/2002,145.48,40.19
07/10/2002,150.39,40.27
08/10/2002,152.02,40.81
09/10/2002,159.61,41.19
10/10/2002,159.99,40.1
11/10/2002,158.35,41.45
14/10/2002,170.19,44.21
15/10/2002,195.53,50.79
16/10/2002,187.3,47.78
17/10/2002,184.71,47.3
18/10/2002,168.2,43.41
21/10/2002,180.4,46.08
22/10/2002,176.47,45.13
23/10/2002,177.06,45.23
24/10/2002,187.62,49.37
25/10/2002,190.03,50.95
28/10/2002,172.47,45.63
29/10/2002,163.52,42.69
30/10/2002,164.15,44.19
31/10/2002,175.29,48.29
01/11/2002,168.62,46.84
04/11/2002,173.67,49.06
05/11/2002,179.43,50.9
06/11/2002,180.26,49.32
07/11/2002,184.08,51.13
08/11/2002,185.85,52.35
11/11/2002,179.52,51.07
12/11/2002,178.65,49.49
13/11/2002,181.69,50.05
14/11/2002,184.4,50.04
18/11/2002,187.97,52.8
19/11/2002,193.62,54.46
20/11/2002,197.47,56.18
21/11/2002,195.99,55.6
22/11/2002,197.26,55.41
25/11/2002,192.93,54.5
26/11/2002,195.6,54.18
27/11/2002,198.15,55.19
28/11/2002,198.8,55.07
29/11/2002,199.13,54.41
02/12/2002,204.12,56.26
03/12/2002,200.45,54.32
04/12/2002,198.36,53.25
05/12/2002,202.54,53.72
06/12/2002,192.95,51.45
09/12/2002,189.83,50.15
10/12/2002,191.43,50.31
11/12/2002,180.96,47.87
12/12/2002,180.15,47.6
13/12/2002,178.68,47.9
16/12/2002,178.43,49.56
17/12/2002,180.01,50.35
18/12/2002,178.82,50.8
19/12/2002,177.88,51.04
20/12/2002,174.96,50.13
23/12/2002,174.01,49.58
26/12/2002,172.26,48.25
27/12/2002,171.49,48.44
30/12/2002,171.1,48.2
02/01/2003,172.6,48.89
03/01/2003,171.78,49.86
06/01/2003,176.4,52.66
07/01/2003,181.07,54.87
08/01/2003,182.09,54.85
09/01/2003,182.19,54.96
10/01/2003,185.59,56.32
13/01/2003,184.3,55.68
14/01/2003,185.91,57.03
15/01/2003,188.96,56.78
16/01/2003,189.92,57.38
17/01/2003,193.08,57.21
20/01/2003,199.11,58.46
21/01/2003,200.2,57.53
22/01/2003,202.89,57.72
23/01/2003,204.45,57.92
24/01/2003,203.85,56.23
27/01/2003,201.72,55.72
28/01/2003,200.34,55.04
29/01/2003,196.76,54.58
30/01/2003,195.19,54.83
31/01/2003,197.88,56.22
03/02/2003,201.7,57.38
04/02/2003,198.76,55.68
05/02/2003,197.42,55.43
06/02/2003,201.75,56.17
07/02/2003,202.19,56.32
10/02/2003,203.48,56.76
11/02/2003,202.04,56.4
12/02/2003,199.87,55.44
13/02/2003,191.62,52.35
14/02/2003,194.81,53.15
17/02/2003,193.96,53.58
18/02/2003,193.25,53.83
19/02/2003,191.95,53.1
20/02/2003,193.95,53.65
21/02/2003,191.91,52.98
24/02/2003,187.08,52.17
25/02/2003,183.56,50.92
26/02/2003,179.13,50.01
27/02/2003,179.4,50.32
28/02/2003,172.79,48.4
05/03/2003,174.73,49.18
06/03/2003,178.64,51.04
07/03/2003,179.07,51.16
10/03/2003,182.62,51.85
11/03/2003,174.25,50
12/03/2003,174.64,50.33
13/03/2003,176.15,51.69
14/03/2003,173.53,50.52
17/03/2003,167.21,48.54
18/03/2003,169,49.06
19/03/2003,175.21,50.52
20/03/2003,180.05,51.74
21/03/2003,180.28,52.94
24/03/2003,174.18,51.23
25/03/2003,170.77,50.67
26/03/2003,170.39,50.34
27/03/2003,169.97,50.18
28/03/2003,176.7,52.54
31/03/2003,176.97,52.78
01/04/2003,176.95,53.39
02/04/2003,178.93,54.85
03/04/2003,183.26,56.3
04/04/2003,179.78,55.83
07/04/2003,178.59,56.66
08/04/2003,176.67,55.47
09/04/2003,175.95,55.07
10/04/2003,175.61,54.1
11/04/2003,177.03,55.24
14/04/2003,169,53.45
15/04/2003,172.13,55.88
16/04/2003,171.19,55.31
17/04/2003,173.26,57.18
22/04/2003,177.34,58.3
23/04/2003,175.31,58.44
24/04/2003,173.75,57.67
25/04/2003,172.16,57.25
28/04/2003,168.48,56.88
29/04/2003,170.47,58.54
30/04/2003,174.11,59.79
02/05/2003,174.12,58.73
05/05/2003,178.34,58.67
06/05/2003,182.31,60.27
07/05/2003,179,60.78
08/05/2003,177.59,60.92
09/05/2003,174.57,60.72
12/05/2003,174.27,60.83
13/05/2003,172.85,59.81
14/05/2003,169.3,58.54
15/05/2003,170.53,57.42
16/05/2003,172.78,58.67
19/05/2003,171.78,57.26
20/05/2003,180.84,59.45
21/05/2003,175.04,58.35
22/05/2003,176.37,59.15
23/05/2003,174.79,59.9
26/05/2003,171.63,56.7
27/05/2003,164.41,54.26
28/05/2003,165.1,54.81
29/05/2003,164.6,56.1
30/05/2003,162.54,54.73
02/06/2003,166.6,55.9
03/06/2003,166.77,56.63
04/06/2003,165.33,56.62
05/06/2003,164.88,57.61
06/06/2003,162.28,56.39
09/06/2003,159.9,55.83
10/06/2003,160.75,56.01
11/06/2003,162.28,56.88
12/06/2003,162.32,56.65
13/06/2003,160.61,56.55
16/06/2003,160.51,55.83
17/06/2003,160.36,55.97
18/06/2003,158.69,54.91
20/06/2003,153.05,52.96
23/06/2003,152.78,53.38
24/06/2003,153.85,53.61
25/06/2003,152.06,53.15
26/06/2003,155.68,53.68
27/06/2003,154.48,53.64
30/06/2003,158.33,55.71
01/07/2003,157.16,55.4
02/07/2003,161.98,57.52
03/07/2003,158.39,56.07
04/07/2003,158.23,55.71
07/07/2003,158.12,54.84
08/07/2003,160.67,56
10/07/2003,160.51,55.46
11/07/2003,160.8,55.56
14/07/2003,163.99,57.3
15/07/2003,163.57,57.29
16/07/2003,164.21,57.58
17/07/2003,165.87,57.79
18/07/2003,165.38,57.22
21/07/2003,159.11,55.27
22/07/2003,158.32,54.92
23/07/2003,159.21,54.98
24/07/2003,160.35,55.49
25/07/2003,165.79,57.33
28/07/2003,165.25,57.04
29/07/2003,170.6,58.07
30/07/2003,170.66,57.46
31/07/2003,172.71,58.25
01/08/2003,178.46,58.9
04/08/2003,180.17,58.69
05/08/2003,175.7,58.14
06/08/2003,179.44,58.79
07/08/2003,179.43,60.17
08/08/2003,177.74,59.5
11/08/2003,170.47,56.73
12/08/2003,170.15,56.16
13/08/2003,174.51,57.67
14/08/2003,171.42,56.95
15/08/2003,170.62,57.03
18/08/2003,169.67,56.52
19/08/2003,170.03,56.88
20/08/2003,169.78,56.69
21/08/2003,175.08,58.26
22/08/2003,173.65,58.17
25/08/2003,172.44,57.57
26/08/2003,171.84,57.51
27/08/2003,170.82,57.73
28/08/2003,171.26,57.9
29/08/2003,171.12,57.44
01/09/2003,170.98,57.26
02/09/2003,171.4,57.31
03/09/2003,170.95,57.72
04/09/2003,172.94,58.98
05/09/2003,174.11,59.91
08/09/2003,182.77,62.06
09/09/2003,184.06,62.97
10/09/2003,183.22,63.4
11/09/2003,185.61,63.67
12/09/2003,180.95,62.33
15/09/2003,171.5,59.51
16/09/2003,168.65,57.9
17/09/2003,168.95,58.06
18/09/2003,168.32,58.02
19/09/2003,169.79,58.49
22/09/2003,172.08,59.28
23/09/2003,173.1,59.22
24/09/2003,174.39,59.68
25/09/2003,173.36,58.97
26/09/2003,169.09,57.61
29/09/2003,170.38,58.19
30/09/2003,169.09,58.47
01/10/2003,173.59,59.76
02/10/2003,171.58,59.33
03/10/2003,172.74,59.83
06/10/2003,167.71,58.56
07/10/2003,168.16,58.8
08/10/2003,165.19,58
09/10/2003,162.98,57.53
10/10/2003,162.66,57.44
13/10/2003,160.96,56.74
14/10/2003,162.42,57.39
15/10/2003,162.94,57.39
16/10/2003,164.28,57.64
17/10/2003,162.74,56.72
20/10/2003,165.94,57.7
21/10/2003,168.7,59.05
22/10/2003,168.06,58.68
23/10/2003,170.41,59.48
24/10/2003,171.79,59.84
27/10/2003,174.75,60.89
28/10/2003,175.72,61.44
29/10/2003,166.96,58.68
30/10/2003,165.64,58.14
31/10/2003,163.04,56.85
03/11/2003,162.47,57.01
04/11/2003,166.99,58.37
05/11/2003,166.49,58.15
06/11/2003,168.03,58.41
07/11/2003,167.56,58.4
10/11/2003,166.54,57.69
11/11/2003,167.07,57.47
12/11/2003,167.35,57.65
13/11/2003,171.77,58.42
14/11/2003,171.47,58.12
17/11/2003,169.85,57.93
18/11/2003,170.4,57.9
19/11/2003,171.83,58.37
20/11/2003,167.67,56.97
21/11/2003,166.23,56.89
24/11/2003,165.01,56.49
25/11/2003,166.7,56.76
26/11/2003,167.55,56.83
27/11/2003,166.63,56.6
28/11/2003,166.18,56.39
01/12/2003,168.76,57.68
02/12/2003,177.64,60.59
03/12/2003,177.28,60.46
04/12/2003,171.99,58.4
05/12/2003,174.27,59.37
08/12/2003,181.94,61.84
09/12/2003,178.27,60.74
10/12/2003,178.13,60.53
11/12/2003,176.59,60.11
12/12/2003,178.36,60.71
15/12/2003,167.82,57.45
16/12/2003,172.51,58.74
17/12/2003,174.76,59.63
18/12/2003,173.41,59.13
19/12/2003,173.6,59.37
22/12/2003,174.94,59.91
23/12/2003,173.08,59.5
26/12/2003,171.54,59.13
29/12/2003,172.8,60.38
30/12/2003,172.92,59.57
02/01/2004,172.5,59.92
05/01/2004,179.64,62.94
06/01/2004,185.07,64.53
07/01/2004,184.04,64.39
08/01/2004,182.87,64.1
09/01/2004,184.33,65.07
12/01/2004,191.99,68.86
13/01/2004,188.18,67.06
14/01/2004,185.98,66
15/01/2004,187.41,66.58
16/01/2004,192.21,67.94
19/01/2004,192.64,67.83
20/01/2004,200.91,70.79
21/01/2004,202.05,71.02
22/01/2004,200,70.45
23/01/2004,197.99,69.71
26/01/2004,208.59,73.32
27/01/2004,210.2,73.24
28/01/2004,205.02,70.79
29/01/2004,203.81,69.54
30/01/2004,202.64,69.11
02/02/2004,201.75,68.53
03/02/2004,205.98,70.59
04/02/2004,198.5,68
05/02/2004,199.35,67.99
06/02/2004,202.9,69.15
09/02/2004,198.84,67.98
10/02/2004,207.25,70.95
11/02/2004,206.25,70.95
12/02/2004,207.15,71.53
13/02/2004,205,70.54
16/02/2004,205.13,70.54
17/02/2004,206.58,70.77
18/02/2004,196.92,66.96
19/02/2004,198.97,67.22
20/02/2004,199.68,67.46
25/02/2004,203.43,69.17
26/02/2004,210.15,71.63
27/02/2004,209.61,72.13
01/03/2004,206.6,71.34
02/03/2004,207,71.58
03/03/2004,202.64,70.17
04/03/2004,203.6,70.45
05/03/2004,204.24,71.19
08/03/2004,205.52,71.46
09/03/2004,200.93,69.74
10/03/2004,205.36,70.81
11/03/2004,208.48,71.67
12/03/2004,206.53,71.19
15/03/2004,210.01,72.29
16/03/2004,211.52,73.01
17/03/2004,208.74,71.68
18/03/2004,207.89,71.49
19/03/2004,208.94,72
